"UNITID_P","INSTNM","BRANCH","Address","City","State","Zip","sector_cd","sector_desc","men_total","women_total","total","MURD5","NEG_M5","FORCIB5","NONFOR5","ROBBE5","AGG_A5","BURGLA5","VEHIC5","ARSON5","MURD6","NEG_M6","FORCIB6","NONFOR6","ROBBE6","AGG_A6","BURGLA6","VEHIC6","ARSON6","MURD7","NEG_M7","FORCIB7","NONFOR7","ROBBE7","AGG_A7","BURGLA7","VEHIC7","ARSON7","FILTER05","FILTER06","FILTER07"
21811303,"Greenville Technical College","Greer Campus","2522 Locust Hill Rd.","Taylors","SC",296875834,4,"Public, 2-year",5534,8766,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21811304,"Greenville Technical College","Northwest Campus","8109 White Horse Rd.","Greenville","SC",296171835,4,"Public, 2-year",5534,8766,14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21814001,"Horry-Georgetown Technical College","Conway Campus","2050 HWY. 501 E.","CONWAY","SC",29526,4,"Public, 2-year",1952,3848,5800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
21814002,"Horry-Georgetown Technical College","Grand Strand Campus","743 Hemlock Avenue","Myrtle Beach","SC",29577,4,"Public, 2-year",1952,3848,5800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21814003,"Horry-Georgetown Technical College","Georgetown Campus","4003 South Fraser St.","Georgetown","SC",294409620,4,"Public, 2-year",1952,3848,5800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21815901,"Kenneth Shuler School of Cosmetology and Hair Design","Main Campus","736 East Martintown Road","North Augusta","SC",29841,9,"Private for-profit, less-than 2-year",2,83,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21819501,"Kenneth Shuler School of Cosmetology and Nails","Main Campus","449 ST ANDREWS RD","COLUMBIA","SC",29210,9,"Private for-profit, less-than 2-year",10,131,141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21822901,"Lander University","Main CampusLANDER UNIVERSITY","320 Stanley Avenue","Greenwood","SC",296492099,1,"Public, 4-year or above",813,1595,2408,0,0,0,0,0,0,8,0,0,0,0,0,0,2,1,9,1,0,0,0,0,0,0,1,14,0,1,1,1,1
21823801,"Limestone College","Limestone College","1115 College Drive","Gaffney","SC",293403799,2,"Private nonprofit, 4-year or above",1260,2129,3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21826501,"Lutheran Theological Southern Seminary","Main Campus","4201 MAIN ST","COLUMBIA","SC",292035898,2,"Private nonprofit, 4-year or above",77,76,153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21833501,"Medical University of South Carolina","Main Campus","171 ASHLEY AVE","CHARLESTON","SC",29425,1,"Public, 4-year or above",919,1618,2537,0,0,3,0,1,4,2,2,0,0,0,2,0,0,4,5,4,0,0,0,0,1,0,1,3,2,0,1,1,1
21835301,"Midlands Technical College","Main Campus","1260 Lexington Drive","West Columbia","SC",29170,4,"Public, 2-year",4128,6578,10706,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,0,1,1,1
21839901,"Morris College","Main Campus","100 WEST COLLEGE ST","SUMTER","SC",291503599,2,"Private nonprofit, 4-year or above",373,498,871,0,0,2,0,0,2,29,0,1,0,0,1,0,0,0,31,1,2,0,0,2,0,1,0,47,0,1,1,1,1
21841401,"Newberry College","Main Campus","2100 COLLEGE ST","NEWBERRY","SC",29108,2,"Private nonprofit, 4-year or above",545,373,918,0,0,0,0,0,0,13,0,0,0,0,0,0,1,2,9,1,2,0,0,0,0,0,0,10,0,0,1,1,1
21844101,"North Greenville University","Main Campus","7801 N. Tigerville Road","TIGERVILLE","SC",296881892,2,"Private nonprofit, 4-year or above",1051,1043,2094,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,7,0,1,1,1,1
21844102,"North Greenville University","North Greenville University Fairview Campus","1400 Locast Hill Road","Greer","SC",29651,2,"Private nonprofit, 4-year or above",1051,1043,2094,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
21848701,"Orangeburg Calhoun Technical College","Main Campus","3250 ST MATTHEWS RD","ORANGEBURG","SC",291188299,4,"Public, 2-year",661,1738,2399,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,1,1
21852001,"Piedmont Technical College","Lex Walter's Campus","620 NORTH EMERALD ROAD","GREENWOOD","SC",296481467,4,"Public, 2-year",1532,3348,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21852002,"Piedmont Technical College","Abbeville County Center","Highway 28 Bypass","Abbeville","SC",20320,4,"Public, 2-year",1532,3348,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21852003,"Piedmont Technical College","Edgefield County Center","506 Main Street","Edgefield","SC",29814,4,"Public, 2-year",1532,3348,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21852004,"Piedmont Technical College","Laurens County Center","663 Medical Drive","Clinton","SC",29325,4,"Public, 2-year",1532,3348,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21852005,"Piedmont Technical College","McCormick County Center","405 East Augusta Street","McCormick","SC",29835,4,"Public, 2-year",1532,3348,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21852006,"Piedmont Technical College","Newberry County Center","540 Wilson Rd.","Newberry","SC",29108,4,"Public, 2-year",1532,3348,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21852007,"Piedmont Technical College","Saluda County Center","Batesburg Highway 178","Saluda","SC",29108,4,"Public, 2-year",1532,3348,4880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21853901,"Presbyterian College","Presbyterian College","503 S BROAD ST","CLINTON","SC",29325,2,"Private nonprofit, 4-year or above",581,599,1180,0,0,1,0,0,1,33,1,4,0,0,0,0,0,3,33,0,0,0,0,2,0,0,5,12,0,1,1,1,1
21864501,"University of South Carolina-Aiken","Aiken Campus","471 UNIVERSITY PKY","AIKEN","SC",29801,1,"Public, 4-year or above",1082,2185,3267,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,1,1
21865401,"University of South Carolina-Beaufort","South Campus","#1 University Blvd.","Bluffton","SC",29909,1,"Public, 4-year or above",577,884,1461,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,8,0,0,0,0,0,0,0,1,1,1,0,1,1,1
21865402,"University of South Carolina-Beaufort","North Campus","801 Carteret St","Beaufort","SC",29902,1,"Public, 4-year or above",577,884,1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,NA,1,1
21866301,"University of South Carolina-Columbia","Main Campus","Osborne Building","COLUMBIA","SC",29208,1,"Public, 4-year or above",11630,15642,27272,0,0,4,0,6,14,32,18,3,0,0,7,0,6,9,47,12,0,0,0,3,0,3,5,91,7,0,1,1,1
21867201,"University of South Carolina-Lancaster","Regional Campus","476 Hubbard  Dr.","LANCASTER","SC",29720,4,"Public, 2-year",539,963,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21868101,"University of South Carolina-Salkehatchie","Regional  Campus","465 James Brandt Blvd.","ALLENDALE","SC",29810,4,"Public, 2-year",280,629,909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
21869001,"University of South Carolina-Sumter","USC Sumter","200 MILLER RD","SUMTER","SC",291502498,4,"Public, 2-year",465,709,1174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1
21870601,"University of South Carolina-Union","Regional  Campus","309 East Academy st.","UNION","SC",29379,4,"Public, 2-year",140,258,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21872401,"Coastal Carolina University","Main Campus","755 HWY 544","CONWAY","SC",29526,1,"Public, 4-year or above",3475,4397,7872,0,0,1,0,2,5,43,4,0,0,0,3,0,0,2,38,0,0,0,0,3,0,0,15,23,0,0,1,1,1
21873301,"South Carolina State University","South Carolina State University","300 College St. NE","Orangeburg","SC",291170001,1,"Public, 4-year or above",2076,2857,4933,0,0,1,0,10,4,33,1,1,0,0,2,0,10,11,23,2,1,0,0,0,0,5,6,43,2,0,1,1,1
21874201,"University of South Carolina-Upstate","University of South Carolina Upstate","800 University Way","Spartanburg","SC",293034932,1,"Public, 4-year or above",1714,3202,4916,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,3,6,1,1,1,1,1
21874202,"University of South Carolina-Upstate","University Center - Greenville","225 South Pleasantburg Drive at McAllister Square","Greenville","SC",29606,1,"Public, 4-year or above",1714,3202,4916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1
21875101,"Sherman College of Straight Chiropractic","Main Campus","2020 SPRINGFIELD RD","SPARTANBURG","SC",29316,2,"Private nonprofit, 4-year or above",162,127,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21882101,"Spartanburg Methodist College","Main Campus","1000 Powell Mill Rd","SPARTANBURG","SC",293015899,5,"Private nonprofit, 2-year",415,382,797,0,0,0,0,0,3,20,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,8,1,0,1,1,1
21883001,"Spartanburg Community College","Central Campus","BUSINESS I-85 & New Cut Road","SPARTANBURG","SC",29305,4,"Public, 2-year",1559,2900,4459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21885801,"Central Carolina Technical College","Main Campus","506 N GUIGNARD DR","SUMTER","SC",291502499,4,"Public, 2-year",944,2339,3283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
21886701,"Sumter Beauty College","Sumter Beauty College","921 CAROLINA AVE","SUMTER","SC",291502871,9,"Private for-profit, less-than 2-year",0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21888501,"Tri-County Technical College","Main Campus","7900 U.S. Hwy 76","PENDLETON","SC",29670,4,"Public, 2-year",2226,2997,5223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21889401,"Trident Technical College","Main Campus","7000 Rivers Avenue","Charleston","SC",294238067,4,"Public, 2-year",4457,7619,12076,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,3,0,0,1,1,1
21889402,"Trident Technical College","Berkeley Campus","1001 South Live Oak Drive,","Moncks Corner","SC",29461,4,"Public, 2-year",4457,7619,12076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
21889403,"Trident Technical College","Palmer Campus","66 Columbus Street, Charleston, SC  29403","Charleston","SC",29403,4,"Public, 2-year",4457,7619,12076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
21891901,"Voorhees College","VOORHEES COLLEGE","481 Porter Drive/ P. O. Box 678","DENMARK","SC",29042,2,"Private nonprofit, 4-year or above",232,355,587,0,0,1,0,0,2,2,0,0,0,0,1,0,0,5,3,0,0,0,0,0,0,0,1,4,0,0,1,1,1
21895501,"Williamsburg Technical College","Main Campus","601 MARTIN LUTHER KING JR AVE","KINGSTREE","SC",29556,4,"Public, 2-year",226,375,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21896401,"Winthrop University","Main Campus","119 TILLMAN HALL","Rock Hill","SC",29733,1,"Public, 4-year or above",1938,4444,6382,0,0,0,0,0,1,5,2,0,0,0,3,0,0,1,4,0,0,0,0,0,0,1,0,4,0,0,1,1,1
21897301,"Wofford College","Main Campus","429 N CHURCH ST","SPARTANBURG","SC",293033663,2,"Private nonprofit, 4-year or above",708,655,1363,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,3,3,0,1,1,1
21899101,"York Technical College","Main Campus","452 S ANDERSON RD","ROCK HILL","SC",29730,4,"Public, 2-year",1760,2971,4731,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
21900001,"Augustana College","Main Campus","2001 S SUMMIT AVE","SIOUX FALLS","SD",57197,2,"Private nonprofit, 4-year or above",666,1079,1745,0,0,0,0,0,0,7,0,0,0,0,2,0,0,1,5,0,1,0,0,4,0,0,1,17,1,0,1,1,1
21903701,"Black Hills Beauty College","Main Campus","623 Saint Joseph St.","RAPID CITY","SD",57701,6,"Private for-profit, 2-year",6,124,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21904601,"Black Hills State University","Black Hills State University","1200 UNIVERSITY ST","SPEARFISH","SD",57799,1,"Public, 4-year or above",NA,NA,NA,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,1
21905501,"Kilian Community College","KILIAN COMMUNITY COLLEGE","300 EAST 6TH STREET","SIOUX FALLS","SD",571037020,5,"Private nonprofit, 2-year",97,305,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
21908201,"Dakota State University","Main Campus","820 N WASHINGTON","MADISON","SD",57042,1,"Public, 4-year or above",1140,1406,2546,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21909101,"Dakota Wesleyan University","Dakota Wesleyan University","1200 W. University Ave.","Mitchell","SD",57301,2,"Private nonprofit, 4-year or above",346,488,834,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
21912501,"Headlines Academy Inc","Headlines Academy","529 Main Street","RAPID CITY","SD",57701,6,"Private for-profit, 2-year",2,79,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21914301,"Lake Area Technical Institute","Main Campus","230 11TH ST NE","WATERTOWN","SD",572010730,4,"Public, 2-year",508,536,1044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1
21917001,"Avera McKennan Hospital School of Radiologic Technology","Main Campus","800 E 21ST ST","SIOUX FALLS","SD",571175045,5,"Private nonprofit, 2-year",2,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21918901,"Mitchell Technical Institute","Main Campus","821 N CAPITAL ST","MITCHELL","SD",573012002,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21919801,"Mount Marty College","Main Campus","1105 W. 8TH STREET","YANKTON","SD",570783724,2,"Private nonprofit, 4-year or above",461,767,1228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
21920401,"National American University-Rapid City","NAU-Rapid City","321 KANSAS CITY ST","RAPID CITY","SD",577013692,3,"Private for-profit, 4-year or above",555,1004,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21921301,"National American University-Sioux Falls","NAU-Sioux Falls","2801 S KIWANIS AVE","SIOUX FALLS","SD",571054293,3,"Private for-profit, 4-year or above",89,326,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21924001,"Sioux Falls Seminary","Main Campus","1525 S GRANGE AVE","SIOUX FALLS","SD",571051526,2,"Private nonprofit, 4-year or above",80,41,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21925901,"Northern State University","Main Campus","1200 S JAY ST","ABERDEEN","SD",574017198,1,"Public, 4-year or above",999,1579,2578,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,1,0,1,1,1
21927701,"Oglala Lakota College","Oglala Lakota College","490 Piya Wiconi Road","KYLE","SD",577520490,1,"Public, 4-year or above",NA,NA,NA,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,2,1,0,0,1,1,1
21929501,"Presentation College","Main Campus","1500 N MAIN","ABERDEEN","SD",57401,2,"Private nonprofit, 4-year or above",145,628,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
21933801,"Avera Sacred Heart Hospital","Main Campus","501 SUMMIT","YANKTON","SD",57078,5,"Private nonprofit, 2-year",3,9,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21934701,"South Dakota School of Mines and Technology","Main Campus","501 E SAINT JOSEPH ST","RAPID CITY","SD",577013995,1,"Public, 4-year or above",1468,602,2070,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1
21935601,"South Dakota State University","Main Campus","Box 2201, ADM 324","Brookings","SD",570071998,1,"Public, 4-year or above",5541,6104,11645,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,2,7,0,3,1,1,1
21937401,"Sinte Gleska University","Sinte Gleska University Campus","East Highway 18","Mission","SD",57555,2,"Private nonprofit, 4-year or above",299,368,667,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,1,1,1
21938301,"University of Sioux Falls","University of Sioux Falls","1101 W 22ND ST","SIOUX FALLS","SD",571051699,2,"Private nonprofit, 4-year or above",734,894,1628,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,1,1,1
21939201,"Sanford Medical Center","Sanford USD Medical Center - School of Radiologic Techn","1305 W. 18th Street","SIOUX FALLS","SD",571175039,5,"Private nonprofit, 2-year",5,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21940801,"Sisseton Wahpeton College","Main Campus","PO BOX 689","AGENCY VILLAGE","SD",57262,4,"Public, 2-year",63,182,245,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21942601,"Southeast Technical Institute","Main Campus","2320 N CAREER AVE","SIOUX FALLS","SD",571071301,4,"Public, 2-year",1218,983,2201,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,1,1,1
21945301,"Stewart School","Main Campus","604 N. West Ave.","SIOUX FALLS","SD",57104,6,"Private for-profit, 2-year",2,133,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21947101,"University of South Dakota","Main Campus","414 E CLARK ST","VERMILLION","SD",570692390,1,"Public, 4-year or above",3524,5719,9243,0,0,4,0,0,1,24,3,4,0,0,5,0,0,1,22,4,3,0,0,4,0,0,0,12,1,0,1,1,1
21948001,"Western Dakota Technical Institute","Main Campus","800 MICKELSON DR","RAPID CITY","SD",577034018,4,"Public, 2-year",546,490,1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21950501,"American Baptist College","American Baptist College","1800 BAPTIST WORLD CTR DR","NASHVILLE","TN",37207,2,"Private nonprofit, 4-year or above",74,34,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21957801,"Aquinas College","The Dominican Campus","4210 HARDING RD","NASHVILLE","TN",32705,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21958701,"Arnolds Beauty School","Main Campus","1179 S SECOND ST","MILAN","TN",38358,9,"Private for-profit, less-than 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21959601,"Tennessee Technology Center at Athens","Main Campus","1635 VO TECH DR","ATHENS","TN",373710848,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21960201,"Austin Peay State University","Main Campus","601 COLLEGE ST","CLARKSVILLE","TN",37044,1,"Public, 4-year or above",3403,5691,9094,0,0,0,0,2,3,2,9,0,0,0,2,0,2,3,1,3,0,0,0,3,0,1,2,2,0,1,1,1,1
21963901,"Baptist Memorial College of Health Sciences","Main Campus","1003 MONROE AVE","MEMPHIS","TN",38104,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
21970901,"Belmont University","Main Campus","1900 BELMONT BLVD","NASHVILLE","TN",372123757,2,"Private nonprofit, 4-year or above",1893,2849,4742,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,0,1,1,1
21971801,"Bethel College","Main Campus","325 CHERRY AVE","MCKENZIE","TN",38201,2,"Private nonprofit, 4-year or above",862,1293,2155,0,0,0,0,1,2,18,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,1,17,0,0,1,1,1
21979001,"Bryan College","main campus","Bryan College 7792 721 Bryan Drive","DAYTON","TN",373216275,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,8,0,0,1,1,1
21980601,"Carson-Newman College","Main Campus","1646 S RUSSELL AVE","JEFFERSON CITY","TN",37760,2,"Private nonprofit, 4-year or above",831,1181,2012,0,0,0,0,0,0,11,0,1,0,0,1,0,1,2,21,0,0,0,0,0,0,0,0,1,0,1,1,1,1
21982401,"Chattanooga State Technical Community College","Main Campus","4501 AMNICOLA HWY","CHATTANOOGA","TN",37406,4,"Public, 2-year",NA,NA,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1
21983301,"Christian Brothers University","Christian Brothers University Main Campus","650 E PARKWAY S","MEMPHIS","TN",38104,2,"Private nonprofit, 4-year or above",830,1044,1874,0,0,2,0,0,1,16,11,6,0,0,2,0,1,0,8,3,2,0,0,0,0,0,0,2,3,0,1,1,1
21984201,"Church of God Theological Seminary","Church of God Theological Seminary","900 WALKER ST NE","CLEVELAND","TN",373203330,2,"Private nonprofit, 4-year or above",187,60,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
21987901,"Cleveland State Community College","Main Campus","3535 ADKISSON DRIVE","CLEVELAND","TN",373203570,4,"Public, 2-year",1162,1837,2999,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1
21988801,"Columbia State Community College","Main Campus","1665 HAMPSHIRE PIKE","COLUMBIA","TN",38401,4,"Public, 2-year",1652,2981,4633,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21988802,"Columbia State Community College","Clifton Campus","795 Main Street","Clifton","TN",38425,4,"Public, 2-year",1652,2981,4633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21988804,"Columbia State Community College","Lawrenceburg Campus","1620 Springer Road","Lawrenceburg","TN",38464,4,"Public, 2-year",1652,2981,4633,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21988805,"Columbia State Community College","Lewisburg Campus","980 South Ellington Parkway","Lewisburg","TN",37901,4,"Public, 2-year",1652,2981,4633,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21988806,"Columbia State Community College","Williamson County Center","104 Claude Yate Drive","Franklin","TN",37064,4,"Public, 2-year",1652,2981,4633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21990301,"Concorde Career College","Concorde Career College","5100 POPLAR AVE STE 132","MEMPHIS","TN",38137,6,"Private for-profit, 2-year",104,997,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21992101,"Tennessee Technology Center at Covington","Tennessee Technology Center at Covington","1600 Hwy 51 South","COVINGTON","TN",38019,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1
21992102,"Tennessee Technology Center at Covington","TTC-Covington (Additional Location)","1476 Munford Avenue","Munford","TN",38058,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
21994901,"Cumberland University","Main Campus","ONE CUMBERLAND SQUARE","LEBANON","TN",370873554,2,"Private nonprofit, 4-year or above",596,739,1335,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,1,6,1,0,1,1,1
21997601,"Lipscomb University","Main Campus","3901 GRANNY WHITE PIKE","NASHVILLE","TN",372043951,2,"Private nonprofit, 4-year or above",NA,NA,NA,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,34,0,2,0,0,0,0,0,0,26,0,0,1,1,1
21999401,"Tennessee Technology Center at Dickson","Main Campus","740 HWY 46","Dickson","TN",37055,4,"Public, 2-year",NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
